mSetpoint
96.955,99.994,0.351,-0.004,0.001,4.190,13.517,-30.000
97.089,99.995,0.328,-0.003,0.001,4.200,13.217,-30.000
97.219,99.996,0.306,-0.003,0.001,4.210,12.917,-30.000
97.347,99.996,0.284,-0.003,0.001,4.220,12.617,-30.000
97.472,99.997,0.262,-0.003,0.001,4.230,12.317,-30.000
97.593,99.997,0.241,-0.003,0.001,4.240,12.017,-30.000
97.712,99.998,0.221,-0.003,0.001,4.250,11.717,-30.000
97.828,99.998,0.201,-0.003,0.001,4.260,11.417,-30.000
97.940,99.998,0.181,-0.002,0.001,4.270,11.117,-30.000
98.050,99.999,0.162,-0.002,0.001,4.280,10.817,-30.000
98.157,99.999,0.144,-0.002,0.001,4.290,10.517,-30.000
98.260,99.999,0.126,-0.002,0.001,4.300,10.217,-30.000
98.361,99.999,0.108,-0.002,0.001,4.310,9.917,-30.000
98.459,99.999,0.092,-0.002,0.001,4.320,9.617,-30.000
98.553,99.999,0.082,-0.002,0.001,4.330,9.317,-30.000
98.645,99.999,0.077,-0.002,0.001,4.340,9.017,-30.000
98.734,100.000,0.072,-0.002,0.001,4.350,8.717,-30.000
98.819,100.000,0.067,-0.001,0.001,4.360,8.417,-30.000
98.902,100.000,0.062,-0.001,0.001,4.370,8.117,-30.000
98.982,100.000,0.058,-0.001,0.001,4.380,7.817,-30.000
99.058,100.000,0.053,-0.001,0.001,4.390,7.517,-30.000
99.132,100.000,0.049,-0.001,0.001,4.400,7.217,-30.000
99.203,100.000,0.045,-0.001,0.001,4.410,6.917,-30.000
99.270,100.000,0.041,-0.001,0.001,4.420,6.617,-30.000
99.335,100.000,0.038,-0.001,0.001,4.430,6.317,-30.000
99.397,100.000,0.034,-0.001,0.001,4.440,6.017,-30.000
99.455,100.000,0.031,-0.001,0.001,4.450,5.717,-30.000
99.511,100.000,0.028,-0.001,0.001,4.460,5.417,-30.000
99.564,100.000,0.025,-0.001,0.001,4.470,5.117,-30.000
99.613,100.000,0.022,-0.000,0.001,4.480,4.817,-30.000
99.660,100.000,0.019,-0.000,0.001,4.490,4.517,-30.000
99.704,100.000,0.017,-0.000,0.001,4.500,4.217,-30.000
99.744,100.000,0.014,-0.000,0.001,4.510,3.917,-30.000
99.782,100.000,0.012,-0.000,0.001,4.520,3.617,-30.000
99.817,100.000,0.010,-0.000,0.001,4.530,3.317,-30.000
99.848,100.000,0.009,-0.000,0.001,4.540,3.017,-30.000
99.877,100.000,0.007,-0.000,0.001,4.550,2.717,-30.000
99.903,100.000,0.006,-0.000,0.001,4.560,2.417,-30.000
99.925,100.000,0.004,-0.000,0.001,4.570,2.117,-30.000
99.945,100.000,0.003,-0.000,0.001,4.580,1.817,-30.000
99.962,100.000,0.002,-0.000,0.001,4.590,1.517,-30.000
99.975,100.000,0.001,-0.000,0.001,4.600,1.217,-30.000
99.986,100.000,0.001,-0.000,0.001,4.610,0.917,-30.000
99.994,100.000,0.000,-0.000,0.001,4.620,0.617,-30.000
99.998,100.000,0.000,-0.000,0.001,4.630,0.317,-30.000
100.000,100.000,0.000,-0.000,0.001,4.640,0.017,-30.000
100.000,100.000,0.000,0.000,0.001,4.641,0.000,-30.000
